Date,TotalAppointments,DayOfWeek,Month,Year
30-Apr-23,17,0,4,2023
29-Apr-23,28,6,4,2023
28-Apr-23,117,5,4,2023
27-Apr-23,121,4,4,2023
26-Apr-23,118,3,4,2023
25-Apr-23,108,2,4,2023
24-Apr-23,57,1,4,2023
23-Apr-23,9,0,4,2023
22-Apr-23,28,6,4,2023
21-Apr-23,111,5,4,2023
20-Apr-23,78,4,4,2023
19-Apr-23,93,3,4,2023
18-Apr-23,90,2,4,2023
17-Apr-23,55,1,4,2023
16-Apr-23,9,0,4,2023
15-Apr-23,29,6,4,2023
14-Apr-23,99,5,4,2023
13-Apr-23,120,4,4,2023
12-Apr-23,113,3,4,2023
11-Apr-23,101,2,4,2023
10-Apr-23,75,1,4,2023
9-Apr-23,3,0,4,2023
8-Apr-23,20,6,4,2023
7-Apr-23,126,5,4,2023
6-Apr-23,70,4,4,2023
5-Apr-23,109,3,4,2023
4-Apr-23,139,2,4,2023
3-Apr-23,78,1,4,2023
2-Apr-23,6,0,4,2023
1-Apr-23,27,6,4,2023
31-Mar-23,108,5,3,2023
30-Mar-23,95,4,3,2023
29-Mar-23,82,3,3,2023
28-Mar-23,89,2,3,2023
27-Mar-23,71,1,3,2023
26-Mar-23,16,0,3,2023
25-Mar-23,31,6,3,2023
24-Mar-23,100,5,3,2023
23-Mar-23,93,4,3,2023
22-Mar-23,136,3,3,2023
21-Mar-23,90,2,3,2023
20-Mar-23,72,1,3,2023
19-Mar-23,10,0,3,2023
18-Mar-23,18,6,3,2023
17-Mar-23,95,5,3,2023
16-Mar-23,99,4,3,2023
15-Mar-23,124,3,3,2023
14-Mar-23,99,2,3,2023
13-Mar-23,73,1,3,2023
12-Mar-23,10,0,3,2023
11-Mar-23,23,6,3,2023
10-Mar-23,127,5,3,2023
9-Mar-23,107,4,3,2023
8-Mar-23,82,3,3,2023
7-Mar-23,109,2,3,2023
6-Mar-23,66,1,3,2023
5-Mar-23,6,0,3,2023
4-Mar-23,20,6,3,2023
3-Mar-23,63,5,3,2023
2-Mar-23,93,4,3,2023
1-Mar-23,94,3,3,2023
28-Feb-23,78,2,2,2023
27-Feb-23,65,1,2,2023
26-Feb-23,9,0,2,2023
25-Feb-23,20,6,2,2023
24-Feb-23,83,5,2,2023
23-Feb-23,92,4,2,2023
22-Feb-23,123,3,2,2023
21-Feb-23,76,2,2,2023
20-Feb-23,72,1,2,2023
19-Feb-23,10,0,2,2023
18-Feb-23,11,6,2,2023
17-Feb-23,88,5,2,2023
16-Feb-23,85,4,2,2023
15-Feb-23,90,3,2,2023
14-Feb-23,85,2,2,2023
13-Feb-23,77,1,2,2023
12-Feb-23,3,0,2,2023
11-Feb-23,16,6,2,2023
10-Feb-23,79,5,2,2023
9-Feb-23,93,4,2,2023
8-Feb-23,98,3,2,2023
7-Feb-23,81,2,2,2023
6-Feb-23,37,1,2,2023
5-Feb-23,9,0,2,2023
4-Feb-23,13,6,2,2023
3-Feb-23,73,5,2,2023
2-Feb-23,86,4,2,2023
1-Feb-23,69,3,2,2023
31-Jan-23,69,2,1,2023
30-Jan-23,49,1,1,2023
29-Jan-23,4,0,1,2023
28-Jan-23,16,6,1,2023
27-Jan-23,43,5,1,2023
26-Jan-23,49,4,1,2023
25-Jan-23,58,3,1,2023
24-Jan-23,71,2,1,2023
23-Jan-23,63,1,1,2023
22-Jan-23,6,0,1,2023
21-Jan-23,17,6,1,2023
20-Jan-23,79,5,1,2023
19-Jan-23,72,4,1,2023
18-Jan-23,112,3,1,2023
17-Jan-23,91,2,1,2023
16-Jan-23,20,1,1,2023
15-Jan-23,7,0,1,2023
14-Jan-23,13,6,1,2023
13-Jan-23,101,5,1,2023
12-Jan-23,82,4,1,2023
11-Jan-23,103,3,1,2023
10-Jan-23,99,2,1,2023
9-Jan-23,66,1,1,2023
8-Jan-23,14,0,1,2023
7-Jan-23,24,6,1,2023
6-Jan-23,123,5,1,2023
5-Jan-23,98,4,1,2023
4-Jan-23,121,3,1,2023
3-Jan-23,108,2,1,2023
2-Jan-23,10,1,1,2023
1-Jan-23,4,0,1,2023
31-Dec-22,8,6,12,2022
30-Dec-22,95,5,12,2022
29-Dec-22,102,4,12,2022
28-Dec-22,91,3,12,2022
27-Dec-22,100,2,12,2022
26-Dec-22,2,1,12,2022
25-Dec-22,25,0,12,2022
24-Dec-22,126,6,12,2022
23-Dec-22,78,5,12,2022
22-Dec-22,135,4,12,2022
21-Dec-22,109,3,12,2022
20-Dec-22,8,2,12,2022
19-Dec-22,14,1,12,2022
18-Dec-22,104,0,12,2022
17-Dec-22,78,6,12,2022
16-Dec-22,133,5,12,2022
15-Dec-22,106,4,12,2022
14-Dec-22,104,3,12,2022
13-Dec-22,3,2,12,2022
12-Dec-22,16,1,12,2022
11-Dec-22,99,0,12,2022
10-Dec-22,89,6,12,2022
9-Dec-22,127,5,12,2022
8-Dec-22,95,4,12,2022
7-Dec-22,97,3,12,2022
6-Dec-22,8,2,12,2022
5-Dec-22,9,1,12,2022
4-Dec-22,71,0,12,2022
3-Dec-22,69,6,12,2022
2-Dec-22,103,5,12,2022
1-Dec-22,103,4,12,2022
30-Nov-22,113,3,11,2022
29-Nov-22,3,2,11,2022
28-Nov-22,6,1,11,2022
27-Nov-22,7,0,11,2022
26-Nov-22,126,6,11,2022
25-Nov-22,100,5,11,2022
24-Nov-22,105,4,11,2022
23-Nov-22,5,3,11,2022
22-Nov-22,12,2,11,2022
21-Nov-22,118,1,11,2022
20-Nov-22,76,0,11,2022
19-Nov-22,138,6,11,2022
18-Nov-22,84,5,11,2022
17-Nov-22,53,4,11,2022
16-Nov-22,2,3,11,2022
15-Nov-22,14,2,11,2022
14-Nov-22,95,1,11,2022
13-Nov-22,94,0,11,2022
12-Nov-22,116,6,11,2022
11-Nov-22,86,5,11,2022
10-Nov-22,79,4,11,2022
9-Nov-22,4,3,11,2022
8-Nov-22,15,2,11,2022
7-Nov-22,72,1,11,2022
6-Nov-22,95,0,11,2022
5-Nov-22,121,6,11,2022
4-Nov-22,96,5,11,2022
3-Nov-22,69,4,11,2022
2-Nov-22,9,3,11,2022
1-Nov-22,22,2,11,2022
31-Oct-22,88,1,10,2022
30-Oct-22,93,0,10,2022
29-Oct-22,124,6,10,2022
28-Oct-22,117,5,10,2022
27-Oct-22,77,4,10,2022
26-Oct-22,9,3,10,2022
25-Oct-22,14,2,10,2022
24-Oct-22,112,1,10,2022
23-Oct-22,105,0,10,2022
22-Oct-22,99,6,10,2022
21-Oct-22,132,5,10,2022
20-Oct-22,85,4,10,2022
19-Oct-22,7,3,10,2022
18-Oct-22,24,2,10,2022
17-Oct-22,106,1,10,2022
16-Oct-22,85,0,10,2022
15-Oct-22,128,6,10,2022
14-Oct-22,82,5,10,2022
13-Oct-22,56,4,10,2022
12-Oct-22,6,3,10,2022
11-Oct-22,9,2,10,2022
10-Oct-22,74,1,10,2022
9-Oct-22,93,0,10,2022
8-Oct-22,103,6,10,2022
7-Oct-22,71,5,10,2022
6-Oct-22,59,4,10,2022
5-Oct-22,7,3,10,2022
4-Oct-22,11,2,10,2022
3-Oct-22,103,1,10,2022
2-Oct-22,95,0,10,2022
1-Oct-22,100,6,10,2022
30-Sep-22,45,5,9,2022
29-Sep-22,47,4,9,2022
28-Sep-22,8,3,9,2022
27-Sep-22,11,2,9,2022
26-Sep-22,64,1,9,2022
25-Sep-22,73,0,9,2022
24-Sep-22,94,6,9,2022
23-Sep-22,73,5,9,2022
22-Sep-22,79,4,9,2022
21-Sep-22,9,3,9,2022
20-Sep-22,18,2,9,2022
19-Sep-22,95,1,9,2022
18-Sep-22,66,0,9,2022
17-Sep-22,108,6,9,2022
16-Sep-22,85,5,9,2022
15-Sep-22,57,4,9,2022
14-Sep-22,4,3,9,2022
13-Sep-22,10,2,9,2022
12-Sep-22,88,1,9,2022
11-Sep-22,62,0,9,2022
10-Sep-22,92,6,9,2022
9-Sep-22,90,5,9,2022
8-Sep-22,4,4,9,2022
7-Sep-22,9,3,9,2022
6-Sep-22,14,2,9,2022
5-Sep-22,92,1,9,2022
4-Sep-22,79,0,9,2022
3-Sep-22,95,6,9,2022
2-Sep-22,84,5,9,2022
1-Sep-22,60,4,9,2022
31-Aug-22,5,3,8,2022
30-Aug-22,7,2,8,2022
29-Aug-22,66,1,8,2022
28-Aug-22,87,0,8,2022
27-Aug-22,81,6,8,2022
26-Aug-22,90,5,8,2022
25-Aug-22,77,4,8,2022
24-Aug-22,7,3,8,2022
23-Aug-22,12,2,8,2022
22-Aug-22,85,1,8,2022
21-Aug-22,80,0,8,2022
20-Aug-22,94,6,8,2022
19-Aug-22,100,5,8,2022
18-Aug-22,87,4,8,2022
17-Aug-22,12,3,8,2022
16-Aug-22,23,2,8,2022
15-Aug-22,60,1,8,2022
14-Aug-22,79,0,8,2022
13-Aug-22,110,6,8,2022
12-Aug-22,59,5,8,2022
11-Aug-22,79,4,8,2022
10-Aug-22,9,3,8,2022
9-Aug-22,16,2,8,2022
8-Aug-22,101,1,8,2022
7-Aug-22,91,0,8,2022
6-Aug-22,88,6,8,2022
5-Aug-22,76,5,8,2022
4-Aug-22,49,4,8,2022
3-Aug-22,12,3,8,2022
2-Aug-22,23,2,8,2022
1-Aug-22,98,1,8,2022
31-Jul-22,92,0,7,2022
30-Jul-22,116,6,7,2022
29-Jul-22,79,5,7,2022
28-Jul-22,49,4,7,2022
27-Jul-22,6,3,7,2022
26-Jul-22,16,2,7,2022
25-Jul-22,93,1,7,2022
24-Jul-22,74,0,7,2022
23-Jul-22,103,6,7,2022
22-Jul-22,107,5,7,2022
21-Jul-22,48,4,7,2022
20-Jul-22,9,3,7,2022
19-Jul-22,21,2,7,2022
18-Jul-22,91,1,7,2022
17-Jul-22,95,0,7,2022
16-Jul-22,106,6,7,2022
15-Jul-22,103,5,7,2022
14-Jul-22,73,4,7,2022
13-Jul-22,10,3,7,2022
12-Jul-22,10,2,7,2022
11-Jul-22,136,1,7,2022
10-Jul-22,108,0,7,2022
9-Jul-22,102,6,7,2022
8-Jul-22,93,5,7,2022
7-Jul-22,4,4,7,2022
6-Jul-22,12,3,7,2022
5-Jul-22,26,2,7,2022
4-Jul-22,87,1,7,2022
3-Jul-22,80,0,7,2022
2-Jul-22,112,6,7,2022
1-Jul-22,113,5,7,2022
30-Jun-22,74,4,6,2022
29-Jun-22,6,3,6,2022
28-Jun-22,13,2,6,2022
27-Jun-22,86,1,6,2022
26-Jun-22,60,0,6,2022
25-Jun-22,104,6,6,2022
24-Jun-22,94,5,6,2022
23-Jun-22,58,4,6,2022
22-Jun-22,5,3,6,2022
21-Jun-22,16,2,6,2022
20-Jun-22,85,1,6,2022
19-Jun-22,86,0,6,2022
18-Jun-22,73,6,6,2022
17-Jun-22,96,5,6,2022
16-Jun-22,84,4,6,2022
15-Jun-22,18,3,6,2022
14-Jun-22,26,2,6,2022
13-Jun-22,129,1,6,2022
12-Jun-22,78,0,6,2022
11-Jun-22,68,6,6,2022
10-Jun-22,64,5,6,2022
9-Jun-22,57,4,6,2022
8-Jun-22,4,3,6,2022
7-Jun-22,15,2,6,2022
6-Jun-22,91,1,6,2022
5-Jun-22,82,0,6,2022
4-Jun-22,98,6,6,2022
3-Jun-22,89,5,6,2022
2-Jun-22,14,4,6,2022
1-Jun-22,8,3,6,2022
31-May-22,20,2,5,2022
30-May-22,96,1,5,2022
29-May-22,102,0,5,2022
28-May-22,90,6,5,2022
27-May-22,77,5,5,2022
26-May-22,99,4,5,2022
25-May-22,8,3,5,2022
24-May-22,20,2,5,2022
23-May-22,94,1,5,2022
22-May-22,68,0,5,2022
21-May-22,87,6,5,2022
20-May-22,78,5,5,2022
19-May-22,43,4,5,2022
18-May-22,10,3,5,2022
17-May-22,14,2,5,2022
16-May-22,77,1,5,2022
15-May-22,69,0,5,2022
14-May-22,96,6,5,2022
13-May-22,82,5,5,2022
12-May-22,70,4,5,2022
11-May-22,7,3,5,2022
10-May-22,18,2,5,2022
9-May-22,97,1,5,2022
8-May-22,77,0,5,2022
7-May-22,123,6,5,2022
6-May-22,56,5,5,2022
5-May-22,61,4,5,2022
4-May-22,3,3,5,2022
3-May-22,10,2,5,2022
2-May-22,83,1,5,2022
1-May-22,79,0,5,2022
30-Apr-22,93,6,4,2022
29-Apr-22,93,5,4,2022
28-Apr-22,96,4,4,2022
27-Apr-22,12,3,4,2022
26-Apr-22,15,2,4,2022
25-Apr-22,90,1,4,2022
24-Apr-22,78,0,4,2022
23-Apr-22,104,6,4,2022
22-Apr-22,92,5,4,2022
21-Apr-22,76,4,4,2022
20-Apr-22,14,3,4,2022
19-Apr-22,22,2,4,2022
18-Apr-22,131,1,4,2022
17-Apr-22,113,0,4,2022
16-Apr-22,84,6,4,2022
15-Apr-22,84,5,4,2022
14-Apr-22,89,4,4,2022
13-Apr-22,5,3,4,2022
12-Apr-22,15,2,4,2022
11-Apr-22,103,1,4,2022
10-Apr-22,59,0,4,2022
9-Apr-22,104,6,4,2022
8-Apr-22,93,5,4,2022
7-Apr-22,97,4,4,2022
6-Apr-22,8,3,4,2022
5-Apr-22,20,2,4,2022
4-Apr-22,103,1,4,2022
3-Apr-22,84,0,4,2022
2-Apr-22,109,6,4,2022
1-Apr-22,110,5,4,2022
31-Mar-22,92,4,3,2022
30-Mar-22,3,3,3,2022
29-Mar-22,21,2,3,2022
28-Mar-22,95,1,3,2022
27-Mar-22,92,0,3,2022
26-Mar-22,108,6,3,2022
25-Mar-22,107,5,3,2022
24-Mar-22,92,4,3,2022
23-Mar-22,22,3,3,2022
22-Mar-22,36,2,3,2022
21-Mar-22,94,1,3,2022
20-Mar-22,105,0,3,2022
19-Mar-22,77,6,3,2022
18-Mar-22,93,5,3,2022
17-Mar-22,70,4,3,2022
16-Mar-22,11,3,3,2022
15-Mar-22,23,2,3,2022
14-Mar-22,91,1,3,2022
13-Mar-22,97,0,3,2022
12-Mar-22,121,6,3,2022
11-Mar-22,87,5,3,2022
10-Mar-22,91,4,3,2022
9-Mar-22,14,3,3,2022
8-Mar-22,25,2,3,2022
7-Mar-22,99,1,3,2022
6-Mar-22,58,0,3,2022
5-Mar-22,107,6,3,2022
4-Mar-22,94,5,3,2022
3-Mar-22,84,4,3,2022
2-Mar-22,14,3,3,2022
1-Mar-22,23,2,3,2022
28-Feb-22,118,1,2,2022
27-Feb-22,74,0,2,2022
26-Feb-22,128,6,2,2022
25-Feb-22,124,5,2,2022
24-Feb-22,73,4,2,2022
23-Feb-22,17,3,2,2022
22-Feb-22,19,2,2,2022
21-Feb-22,70,1,2,2022
20-Feb-22,93,0,2,2022
19-Feb-22,82,6,2,2022
18-Feb-22,91,5,2,2022
17-Feb-22,89,4,2,2022
16-Feb-22,9,3,2,2022
15-Feb-22,23,2,2,2022
14-Feb-22,81,1,2,2022
13-Feb-22,75,0,2,2022
12-Feb-22,102,6,2,2022
11-Feb-22,88,5,2,2022
10-Feb-22,64,4,2,2022
9-Feb-22,15,3,2,2022
8-Feb-22,25,2,2,2022
7-Feb-22,86,1,2,2022
6-Feb-22,56,0,2,2022
5-Feb-22,72,6,2,2022
4-Feb-22,95,5,2,2022
3-Feb-22,65,4,2,2022
2-Feb-22,15,3,2,2022
1-Feb-22,20,2,2,2022
31-Jan-22,61,1,1,2022
30-Jan-22,63,0,1,2022
29-Jan-22,71,6,1,2022
28-Jan-22,104,5,1,2022
27-Jan-22,67,4,1,2022
26-Jan-22,19,3,1,2022
25-Jan-22,19,2,1,2022
24-Jan-22,60,1,1,2022
23-Jan-22,75,0,1,2022
22-Jan-22,121,6,1,2022
21-Jan-22,70,5,1,2022
20-Jan-22,13,4,1,2022
19-Jan-22,13,3,1,2022
18-Jan-22,19,2,1,2022
17-Jan-22,65,1,1,2022
16-Jan-22,35,0,1,2022
15-Jan-22,75,6,1,2022
14-Jan-22,73,5,1,2022
13-Jan-22,96,4,1,2022
12-Jan-22,12,3,1,2022
11-Jan-22,16,2,1,2022
10-Jan-22,66,1,1,2022
9-Jan-22,79,0,1,2022
8-Jan-22,79,6,1,2022
7-Jan-22,100,5,1,2022
6-Jan-22,81,4,1,2022
5-Jan-22,4,3,1,2022
4-Jan-22,10,2,1,2022
3-Jan-22,13,1,1,2022
2-Jan-22,59,0,1,2022
1-Jan-22,86,6,1,2022
31-Dec-21,78,5,12,2021
30-Dec-21,77,4,12,2021
29-Dec-21,11,3,12,2021
28-Dec-21,17,2,12,2021
27-Dec-21,58,1,12,2021
26-Dec-21,82,0,12,2021
25-Dec-21,82,6,12,2021
24-Dec-21,5,5,12,2021
23-Dec-21,24,4,12,2021
22-Dec-21,64,3,12,2021
21-Dec-21,58,2,12,2021
20-Dec-21,95,1,12,2021
19-Dec-21,66,0,12,2021
18-Dec-21,100,6,12,2021
17-Dec-21,10,5,12,2021
16-Dec-21,28,4,12,2021
15-Dec-21,58,3,12,2021
14-Dec-21,58,2,12,2021
13-Dec-21,92,1,12,2021
12-Dec-21,107,0,12,2021
11-Dec-21,86,6,12,2021
10-Dec-21,6,5,12,2021
9-Dec-21,22,4,12,2021
8-Dec-21,73,3,12,2021
7-Dec-21,78,2,12,2021
6-Dec-21,103,1,12,2021
5-Dec-21,74,0,12,2021
4-Dec-21,75,6,12,2021
3-Dec-21,3,5,12,2021
2-Dec-21,3,4,12,2021
1-Dec-21,11,3,12,2021
30-Nov-21,11,2,11,2021
29-Nov-21,57,1,11,2021
28-Nov-21,87,0,11,2021
27-Nov-21,62,6,11,2021
26-Nov-21,9,5,11,2021
25-Nov-21,25,4,11,2021
24-Nov-21,92,3,11,2021
23-Nov-21,82,2,11,2021
22-Nov-21,106,1,11,2021
21-Nov-21,103,0,11,2021
20-Nov-21,82,6,11,2021
19-Nov-21,12,5,11,2021
18-Nov-21,12,4,11,2021
17-Nov-21,100,3,11,2021
16-Nov-21,89,2,11,2021
15-Nov-21,106,1,11,2021
14-Nov-21,86,0,11,2021
13-Nov-21,73,6,11,2021
12-Nov-21,15,5,11,2021
11-Nov-21,25,4,11,2021
10-Nov-21,93,3,11,2021
9-Nov-21,59,2,11,2021
8-Nov-21,108,1,11,2021
7-Nov-21,88,0,11,2021
6-Nov-21,78,6,11,2021
5-Nov-21,6,5,11,2021
4-Nov-21,9,4,11,2021
3-Nov-21,102,3,11,2021
2-Nov-21,83,2,11,2021
1-Nov-21,108,1,11,2021
31-Oct-21,59,0,10,2021
30-Oct-21,63,6,10,2021
29-Oct-21,6,5,10,2021
28-Oct-21,20,4,10,2021
27-Oct-21,80,3,10,2021
26-Oct-21,83,2,10,2021
25-Oct-21,110,1,10,2021
24-Oct-21,88,0,10,2021
23-Oct-21,68,6,10,2021
22-Oct-21,10,5,10,2021
21-Oct-21,14,4,10,2021
20-Oct-21,89,3,10,2021
19-Oct-21,79,2,10,2021
18-Oct-21,100,1,10,2021
17-Oct-21,66,0,10,2021
16-Oct-21,51,6,10,2021
15-Oct-21,7,5,10,2021
14-Oct-21,20,4,10,2021
13-Oct-21,89,3,10,2021
12-Oct-21,85,2,10,2021
11-Oct-21,106,1,10,2021
10-Oct-21,66,0,10,2021
9-Oct-21,83,6,10,2021
8-Oct-21,6,5,10,2021
7-Oct-21,12,4,10,2021
6-Oct-21,55,3,10,2021
5-Oct-21,97,2,10,2021
4-Oct-21,91,1,10,2021
3-Oct-21,105,0,10,2021
2-Oct-21,57,6,10,2021
1-Oct-21,3,5,10,2021
30-Sep-21,13,4,9,2021
29-Sep-21,83,3,9,2021
28-Sep-21,82,2,9,2021
27-Sep-21,98,1,9,2021
26-Sep-21,92,0,9,2021
25-Sep-21,66,6,9,2021
24-Sep-21,22,5,9,2021
23-Sep-21,14,4,9,2021
22-Sep-21,72,3,9,2021
21-Sep-21,82,2,9,2021
20-Sep-21,92,1,9,2021
19-Sep-21,60,0,9,2021
18-Sep-21,82,6,9,2021
17-Sep-21,8,5,9,2021
16-Sep-21,31,4,9,2021
15-Sep-21,69,3,9,2021
14-Sep-21,76,2,9,2021
13-Sep-21,88,1,9,2021
12-Sep-21,95,0,9,2021
11-Sep-21,15,6,9,2021
10-Sep-21,6,5,9,2021
9-Sep-21,23,4,9,2021
8-Sep-21,81,3,9,2021
7-Sep-21,68,2,9,2021
6-Sep-21,116,1,9,2021
5-Sep-21,90,0,9,2021
4-Sep-21,61,6,9,2021
3-Sep-21,11,5,9,2021
2-Sep-21,16,4,9,2021
1-Sep-21,90,3,9,2021
31-Aug-21,75,2,8,2021
30-Aug-21,96,1,8,2021
29-Aug-21,82,0,8,2021
28-Aug-21,86,6,8,2021
27-Aug-21,5,5,8,2021
26-Aug-21,20,4,8,2021
25-Aug-21,69,3,8,2021
24-Aug-21,100,2,8,2021
23-Aug-21,96,1,8,2021
22-Aug-21,98,0,8,2021
21-Aug-21,53,6,8,2021
20-Aug-21,7,5,8,2021
19-Aug-21,12,4,8,2021
18-Aug-21,68,3,8,2021
17-Aug-21,82,2,8,2021
16-Aug-21,130,1,8,2021
15-Aug-21,87,0,8,2021
14-Aug-21,65,6,8,2021
13-Aug-21,2,5,8,2021
12-Aug-21,15,4,8,2021
11-Aug-21,78,3,8,2021
10-Aug-21,107,2,8,2021
9-Aug-21,97,1,8,2021
8-Aug-21,86,0,8,2021
7-Aug-21,70,6,8,2021
6-Aug-21,3,5,8,2021
5-Aug-21,21,4,8,2021
4-Aug-21,84,3,8,2021
3-Aug-21,75,2,8,2021
2-Aug-21,96,1,8,2021
1-Aug-21,98,0,8,2021
31-Jul-21,67,6,7,2021
30-Jul-21,6,5,7,2021
29-Jul-21,22,4,7,2021
28-Jul-21,90,3,7,2021
27-Jul-21,74,2,7,2021
26-Jul-21,89,1,7,2021
25-Jul-21,82,0,7,2021
24-Jul-21,87,6,7,2021
23-Jul-21,8,5,7,2021
22-Jul-21,23,4,7,2021
21-Jul-21,72,3,7,2021
20-Jul-21,73,2,7,2021
19-Jul-21,92,1,7,2021
18-Jul-21,71,0,7,2021
17-Jul-21,47,6,7,2021
16-Jul-21,7,5,7,2021
15-Jul-21,16,4,7,2021
14-Jul-21,66,3,7,2021
13-Jul-21,62,2,7,2021
12-Jul-21,117,1,7,2021
11-Jul-21,98,0,7,2021
10-Jul-21,18,6,7,2021
9-Jul-21,1,5,7,2021
8-Jul-21,20,4,7,2021
7-Jul-21,68,3,7,2021
6-Jul-21,84,2,7,2021
5-Jul-21,102,1,7,2021
4-Jul-21,92,0,7,2021
3-Jul-21,83,6,7,2021
2-Jul-21,10,5,7,2021
1-Jul-21,13,4,7,2021
30-Jun-21,96,3,6,2021
29-Jun-21,82,2,6,2021
28-Jun-21,100,1,6,2021
27-Jun-21,80,0,6,2021
26-Jun-21,83,6,6,2021
25-Jun-21,2,5,6,2021
24-Jun-21,16,4,6,2021
23-Jun-21,72,3,6,2021
22-Jun-21,99,2,6,2021
21-Jun-21,91,1,6,2021
20-Jun-21,85,0,6,2021
19-Jun-21,64,6,6,2021
18-Jun-21,4,5,6,2021
17-Jun-21,10,4,6,2021
16-Jun-21,79,3,6,2021
15-Jun-21,84,2,6,2021
14-Jun-21,85,1,6,2021
13-Jun-21,73,0,6,2021
12-Jun-21,76,6,6,2021
11-Jun-21,6,5,6,2021
10-Jun-21,24,4,6,2021
9-Jun-21,100,3,6,2021
8-Jun-21,68,2,6,2021
7-Jun-21,91,1,6,2021
6-Jun-21,114,0,6,2021
5-Jun-21,7,6,6,2021
4-Jun-21,2,5,6,2021
3-Jun-21,8,4,6,2021
2-Jun-21,57,3,6,2021
1-Jun-21,86,2,6,2021
31-May-21,101,1,5,2021
30-May-21,81,0,5,2021
29-May-21,81,6,5,2021
28-May-21,11,5,5,2021
27-May-21,21,4,5,2021
26-May-21,47,3,5,2021
25-May-21,80,2,5,2021
24-May-21,82,1,5,2021
23-May-21,118,0,5,2021
22-May-21,78,6,5,2021
21-May-21,15,5,5,2021
20-May-21,20,4,5,2021
19-May-21,78,3,5,2021
18-May-21,85,2,5,2021
17-May-21,91,1,5,2021
16-May-21,90,0,5,2021
15-May-21,63,6,5,2021
14-May-21,7,5,5,2021
13-May-21,21,4,5,2021
12-May-21,70,3,5,2021
11-May-21,69,2,5,2021
10-May-21,110,1,5,2021
9-May-21,104,0,5,2021
8-May-21,76,6,5,2021
7-May-21,9,5,5,2021
6-May-21,23,4,5,2021
5-May-21,90,3,5,2021
4-May-21,52,2,5,2021
3-May-21,102,1,5,2021
2-May-21,94,0,5,2021
1-May-21,66,6,5,2021
30-Apr-21,7,5,4,2021
29-Apr-21,13,4,4,2021
28-Apr-21,79,3,4,2021
27-Apr-21,93,2,4,2021
26-Apr-21,95,1,4,2021
25-Apr-21,115,0,4,2021
24-Apr-21,78,6,4,2021
23-Apr-21,19,5,4,2021
22-Apr-21,27,4,4,2021
21-Apr-21,96,3,4,2021
20-Apr-21,101,2,4,2021
19-Apr-21,116,1,4,2021
18-Apr-21,107,0,4,2021
17-Apr-21,95,6,4,2021
16-Apr-21,3,5,4,2021
15-Apr-21,15,4,4,2021
14-Apr-21,84,3,4,2021
13-Apr-21,79,2,4,2021
12-Apr-21,83,1,4,2021
11-Apr-21,113,0,4,2021
10-Apr-21,76,6,4,2021
9-Apr-21,5,5,4,2021
8-Apr-21,7,4,4,2021
7-Apr-21,79,3,4,2021
6-Apr-21,65,2,4,2021
5-Apr-21,58,1,4,2021
4-Apr-21,84,0,4,2021
3-Apr-21,63,6,4,2021
2-Apr-21,1,5,4,2021
1-Apr-21,14,4,4,2021
31-Mar-21,65,3,3,2021
30-Mar-21,77,2,3,2021
29-Mar-21,87,1,3,2021
28-Mar-21,105,0,3,2021
27-Mar-21,97,6,3,2021
26-Mar-21,11,5,3,2021
25-Mar-21,17,4,3,2021
24-Mar-21,59,3,3,2021
23-Mar-21,68,2,3,2021
22-Mar-21,63,1,3,2021
21-Mar-21,77,0,3,2021
20-Mar-21,66,6,3,2021
19-Mar-21,12,5,3,2021
18-Mar-21,25,4,3,2021
17-Mar-21,48,3,3,2021
16-Mar-21,64,2,3,2021
15-Mar-21,80,1,3,2021
14-Mar-21,83,0,3,2021
13-Mar-21,74,6,3,2021
12-Mar-21,14,5,3,2021
11-Mar-21,20,4,3,2021
10-Mar-21,88,3,3,2021
9-Mar-21,80,2,3,2021
8-Mar-21,67,1,3,2021
7-Mar-21,101,0,3,2021
6-Mar-21,66,6,3,2021
5-Mar-21,1,5,3,2021
4-Mar-21,13,4,3,2021
3-Mar-21,65,3,3,2021
2-Mar-21,110,2,3,2021
1-Mar-21,106,1,3,2021
28-Feb-21,85,0,2,2021
27-Feb-21,131,6,2,2021
26-Feb-21,3,5,2,2021
25-Feb-21,6,4,2,2021
24-Feb-21,17,3,2,2021
23-Feb-21,32,2,2,2021
22-Feb-21,77,1,2,2021
21-Feb-21,9,0,2,2021
20-Feb-21,13,6,2,2021
19-Feb-21,45,5,2,2021
18-Feb-21,68,4,2,2021
17-Feb-21,69,3,2,2021
16-Feb-21,63,2,2,2021
15-Feb-21,63,1,2,2021
14-Feb-21,9,0,2,2021
13-Feb-21,19,6,2,2021
12-Feb-21,88,5,2,2021
11-Feb-21,87,4,2,2021
10-Feb-21,76,3,2,2021
9-Feb-21,66,2,2,2021
8-Feb-21,81,1,2,2021
7-Feb-21,4,0,2,2021
6-Feb-21,8,6,2,2021
5-Feb-21,57,5,2,2021
4-Feb-21,76,4,2,2021
3-Feb-21,93,3,2,2021
2-Feb-21,75,2,2,2021
1-Feb-21,86,1,2,2021
31-Jan-21,6,0,1,2021
30-Jan-21,12,6,1,2021
29-Jan-21,57,5,1,2021
28-Jan-21,49,4,1,2021
27-Jan-21,92,3,1,2021
26-Jan-21,66,2,1,2021
25-Jan-21,16,1,1,2021
24-Jan-21,4,0,1,2021
23-Jan-21,30,6,1,2021
22-Jan-21,37,5,1,2021
